"x","y"
3800982.7222838,755288.327112401
3837651.01899988,755642.539776346
3785735.45670781,755030.190993414
3830505.50787329,754282.695355051
3697242.11848128,753851.902182769
3884191.33330665,753459.146563318
3607106.32668362,751769.953675835
3628463.84935197,752627.1046209
3817658.27049401,752095.18304817
3736070.25084089,751865.299114333
3638113.49128055,750942.877997207
3814872.11258376,750628.360672001
3594190.4451645,749814.159749219
3716683.31401141,748682.947523713
3864553.47228377,748602.037328846
3720948.25044822,748822.824703677
3868097.38144157,747494.992770951
3710798.14009659,746401.888547276
3797726.99330241,746609.900733125
3850933.42539992,745847.202830738
3885373.88344205,745535.347740036
3674210.87203982,745109.605580445
3829658.33508065,744479.882431746
3838257.28244572,745156.412429248
3855746.30206484,744012.871231134
3889364.40425013,745043.600932745
3759553.50025976,742677.811630055
3864445.50379367,742725.316754946
3752732.57324809,741463.117223276
3874630.17278196,742262.830250848
3780440.54050797,739981.730928651
3784690.71935203,740373.016102904
3869963.58361724,740764.356505824
3618842.91474654,739494.498167777
3744422.25185886,741181.8805195
3827445.54717161,740695.997820897
3829633.85640418,739389.129379322
3664917.6097429,739518.178526094
3752721.36818979,739121.557499687
3777859.04072207,738816.94852386
3755980.58558485,737786.054597157
3844336.24716942,737449.104337272
3712916.07566267,736519.714504611
3757717.49819838,737099.304287032
3748102.24440957,735936.259633547
3773424.82474135,734977.869208923
3845944.49084584,735708.53030588
3866498.75336809,734760.80802615
3763635.40076323,734326.82265053
3890907.32820194,732672.296534457
3744859.22439873,732572.157741635
3756762.17431441,729825.614517475
3707739.97892508,728805.450782491
3814336.97088028,727281.220157479
3822181.06238599,727464.61296732
3761574.49621753,726493.39000979
3883125.03532212,726696.694920406
3725519.1389,725027.627890683
3636305.03618101,724688.085109402
3730268.3400691,723096.273217888
3636057.5135161,723537.527239109
3758958.9582003,723460.788368913
3790580.94538602,723382.963257483
3888148.82512767,721786.760417024
3737813.41707992,720996.780365354
3754695.67274151,720952.318275493
3722094.78584626,719467.931192253
3772853.83193379,720426.73429023
3796007.77412497,719364.044294134
3636216.14448584,716403.480152739
3711603.14094843,717357.317808081
3784388.02180615,716788.672540901
3798452.12793433,717166.471527578
3773691.44006096,714620.071105613
3823442.16452842,715119.443040604
3747385.22379329,713570.586213087
3792417.79828247,713202.82986623
3842030.23806981,708887.615281963
3696459.9929474,707409.180379805
3729462.35084842,701533.827195085
3757138.64707571,700448.024827046
3690639.88770512,696400.595940321
